"type","type_name","name","date","research_id"
NULL,NULL,"Sustitucion parcial de harina de trigo (Triticum aestivum) por harina de Tocosh de papa (Solanum tuberosus L.) en panificacion.","2019-04-01",4741
NULL,NULL,"Texto Universitario: GROWHT HACKING. Como metodologia para el crecimiento de Startups","2019-04-01",4907
NULL,NULL,"Propagacion Asexual de Heliconia bihai L. Alpinia purpurata K. Schum en campo definitivo, Tulumayo","2019-04-01",4763
NULL,NULL,"Difusividad efectiva durante  el secado de rodajas de yuca (Manihot esculenta) a diferente temperatura y espesory obtencion de harina","2019-04-01",4753
NULL,NULL,"Revision Sistematica de la Literatura para determinar el estado del arte del Soft Skills en la Ingenieria del Software","2019-04-01",4720
NULL,NULL,"Efecto del Biocarbon obtenido de biomasa residual agricola en la inmovilizacion de Cadmio en el suelo en fase de Laboratorio","2019-04-01",4802
NULL,NULL,"Elaboracion de galletas dulces con sustitucion parcial de harina de trigo por harina de frejol de palo (Cajanus cajan L.) crudo y precocido","2019-04-01",4752
NULL,NULL,"Restablecimiento de la Sucesion Ecologica Secundaria en un Biotopo de Shapumba (Pteridium aquilinum (L) Kuhn) en el Caserio San Juan, Region San Martin","2019-04-01",4765
NULL,NULL,"Efecto de la fertilizacion inorganica sobre el crecimiento de Caoba (Swietenia macrophylla King)y Cedro (Cedrela odorata L.) en campo definitivo","2019-04-01",4681
NULL,NULL,"Evaluacion de sistemas y Tiempos de Uso sobre propiedades quimicas y estabilidad estructural en el Valle del Bolson Cuchara","2019-04-01",4776
NULL,NULL,"Manejo por ranching artificial de Ranitomeya sirensis (Anura: Dendrobatidae) en una plantacion de Dendrocalamus asper del Bosque Reservado de la Universidad Nacional Agraria de la Selva","2019-04-01",4783
NULL,NULL,"Restauracion ecologica a traves de nucleos de restauracion en Areas Degradadas  por cultivo de Erythroxylum coca en la Microcuenca Supte San Jorge, Peru","2019-04-01",4682
NULL,NULL,"Uso del frijol de Palo Fresco (Cajanus cajan L.) y suero de Leche en la elaboracion de Pan de Molde","2019-04-01",4717
NULL,NULL,"Evaluacion de impactos en los primeros estadios de la regeneracion natural ocasionados por la Tala dirigida en la Concesion Forestal Carlos Edmundo Muñoz Landa","2019-04-01",4771
1,"Tesis","Caracterizacion de los Sistemas de Produccion en fundos Ganaderos en el Distrito de Pachiza-Provincia de Mariscal Caceres, Region San Martin","2019-03-19",4664
1,"Tesis","Resistencia de los principales agentes etiologicos alcontrol de la Mastitis subclinica en el Distrito de Villa Rica - Centro Poblado San Juan de Cacazu","2019-03-19",4665
1,"Tesis","Evaluacion de parametros productivos y reproductivos de Ganado Mestizo y su cruce con Gyr Lechero bajo condiciones de tropico humedo","2019-03-19",4666
1,"Tesis","Simulacion y emulacion de la Red Universitaria Nacional (REUNA) de chile y el nivel de comprension del funcionamiento de Redes Avanzadas","2019-03-14",4662
1,"Tesis","Controles de seguridad segun la Norma ISO/IEC 27002:2013 para el mejoramiento de la gestion de seguridad de la informacion en la Universidad Nacional Agraria de la Selva.","2019-03-14",4091
NULL,NULL,"Caracterizacion de suelos de la Microcuenca Chinamayo - Mariano Damaso Beraun - Leoncio Prado, Huanuco","2019-03-01",4691
NULL,NULL,"Abundancia del Mono Ardilla  (Saimiri sciureus Linnaeus) en el Bosque Reservado de la Universidad Nacional Agraria de la Selva","2019-03-01",4785
NULL,NULL,"Influencia de las Fases de la Lunares sobre las propiedades fisicas de Guadua angustifolia Kunth en Tingo Maria","2019-03-01",4766
NULL,NULL,"Efecto de la aplicacion de abonos organicos en la produccion de plantones de Bolaina Blanca (Guazuma crinita C. Mart.) en Tingo Maria","2019-03-01",4685
NULL,NULL,"Modelamiento de la cinetica de secado de sorbetes de Bambu (Guadua angustifolia Kunth) por conveccion forzada","2019-03-01",4661
NULL,NULL,"Diseño de un Biodigestor domestico para produccion de Biogas y Abono en zonas rurales","2019-03-01",4711
NULL,NULL,"Costos e impacto social del Programa PENSION 65 en el Peru durante el periodo 2012 -2018","2019-03-01",4815
NULL,NULL,"Nivel de Ecoeficiencia en las Municipalidades Distritales de Pozuzo (Pasco) y Mariano Damaso Beraun (Huanuco) Peru","2019-03-01",4798
NULL,NULL,"Trazabilidad de Productos Forestales Maderables en la Concesion Forestal Carlos Edmundo  Muñoz Landa, Distrito La Morada, Region Huanuco","2019-03-01",4762
NULL,NULL,"Efecto del herbicida Glifosato en las propiedades quimicas y macrofauna de suelos con Pteridium aquilinum ""Macorilla"" en el Distrito de Pueblo Nuevo - Leoncio Prado","2019-03-01",4692
NULL,NULL,"Remocion de Aceites y Grasas del Agua residual de Pollerias mediante la Electrocoagulacion","2019-03-01",4687
NULL,NULL,"Diversidad y distribucion de Orquideas en el Bosque de Neblina La Divisoria - Hermilio Valdizan -Leoncio Prado, Huanuco","2019-03-01",4797
NULL,NULL,"Efecto de sustratos y hormonas en la propagacion de esquejes de Arundina graminifolia (D. Don) Hochr en condiciones de vivero en Tingo Maria","2019-03-01",4709
NULL,NULL,"Efecto de la roca fosforica en un suelo degradado con cuatro especies leguminosas forestales como indicadores biologicos como indicadores biologicos en condiciones de vivero","2019-03-01",4690
NULL,NULL,"Identificacion de metabolitos secundarios en la planta Verbena (Verbena littoralis H.B.K)","2019-03-01",4718
NULL,NULL,"Impacto del Programa JUNTOS  en la disminucion de la Porbreza Extrema en el Peru, duramnte el periodo 2005 - 2015","2019-03-01",4814
NULL,NULL,"Fuentes y niveles de materia organica en la cantidad y actividad de los organismos en Theobroma cacao ""Cacao"" en la localidad de Aucayacu","2019-02-01",4693
NULL,NULL,"Electrocoagulacion de Agua Residual en la Industria Lactea a diferente voltaje , amperaje y tiempo de tratamiento para la remocion de carga organica a escala Laboratorio","2019-02-01",4686
NULL,NULL,"Formulacion, Evaluacion Sensorial y Fisicoquimica del Licor de Aguaje (Mauritia flexuosa ) tipo crema","2019-02-01",4713
NULL,NULL,"Carbono almacenado en dos Sistemas de Uso de Suelos Guaba (Inga edulis) y Tornillo (Cedrelinga cateniformis Bent) en el Caserio Lota, Distrito Mariano Damaso Beraun","2019-02-01",4694
NULL,NULL,"Influencia de Micorrrizas y abonos organicos en el establecimiento de una plantacion de bolaina Blanca (Guazuma crinita C. Martius) en el CIPTALD de la Universidad Nacional Agraria de la Selva","2019-02-01",4673
NULL,NULL,"Indices de vegetacion para la estimacion de Biomasa Arborea en Sistemas Agrosilvicolas de Fincas en Xicotepec de Juarez, Puebla, Mexico","2019-02-01",4669
NULL,NULL,"Efecto de la temperatura en el almacenamiento y niveles de cosecha en la viabilidad y vigor de semillas de Bolaina Negra (Guazuma ulmifolia Lam) en Tingo Maria","2019-02-01",4668
NULL,NULL,"Determinacion de las propiedades termofisicas de los subproductos del Cacao (Theobroma cacao L.)  variedad CCN 51 a diferentes temperaturas","2019-02-01",4714
NULL,NULL,"Variabilidad de las propiedades fisicas de Dendrocalamus asper Schult & Schult F.) Backer ex K. Heyne y Guadua angustifolia Kunth en el Distrito de Rupa Rupa","2019-02-01",4767
NULL,NULL,"Mitigacion de la huella ecologica a traves de Sistemas Agroforestales en fincas de Xicotepec de J8uarez, Puebla, Mexico","2019-02-01",4671
NULL,NULL,"Calidad del Suelo en cuatro Sistemad de Uso en el Caserio Los Cedros del Distrito de Jose Crespo y Castillo","2019-02-01",4773
1,"Tesis","Los Servicios Financieros y satisfaccion de los Clientes en las Entidades Financieras de la ciudad de Tingo Maria.","2019-01-31",5192
NULL,NULL,"Influencia del Sector y Tamaño en los Ratios Financieros y Economicos de las Empresas que cotizan en la Bolsa de Valores de Lima","2019-01-21",4654
NULL,NULL,"Abundancia y habitat de Ranitomeya sirensis (Anura: Dendrobatidae) en el Bosque Reservado de la Universidad Nacional Agraria de la Selva, Tingo Maria, Peru.","2019-01-21",4710
NULL,NULL,"Indice de la calidad de suelo en tres Sistemas de Uso, Centro Poblado de Agua Blanca - Distrito de Monzon","2019-01-01",4698
NULL,NULL,"Efecto de la fertilizacion edafica y foliar en la calidad de plantas de Aniba sp (Moena) establecidas en suelo degradado en el Centro Poblado de Naranjillo","2019-01-01",4676
NULL,NULL,"Dioxido de carbono generado por la Autoridad Regional Ambiental - Moyobamba - San Martin 2017 - 2018","2019-01-01",4678
NULL,NULL,"Efecto galvanico en el crecimiento de plantas de periodo corto  cuultivadas en un suelo agricola","2019-01-01",4680
NULL,NULL,"Germinacion de la Cinchona (Ladenbergia oblongifolia) en diferentes sustratos","2019-01-01",4696
NULL,NULL,"Estructura y composicion floristica de especies forestales existentes en un Sistema Agroforestal en el ambito del Municipio de Xicotepec de Juarez, Mexico","2019-01-01",4670
NULL,NULL,"Efecto del compost de plumas en la reduccion del Cadmio disponible en suelo y almendras de Cacao CCN - 51 (Theobroma cacao L.) en Nuevo Progreso - Padre Abad 2019 - 20","2019-01-01",4809
NULL,NULL,"Caracterizacion del fruto, germinacion, desarrollo de plantulas y longevidad de semillas de Moena Amarilla (Nectandra sp) en Tingo Maria","2019-01-01",4707
NULL,NULL,"Propiedades termofisicas y reologicas de la Miel de Abeja (Apis mellifera L.) producida en diferentes Regiones del Peru","2019-01-01",4618
NULL,NULL,"Representaciones Sociales del estudiante universitario a partir de su intervencion en Proyectos de Servicio Comunitario","2019-01-01",4649
NULL,NULL,"Estrategias y tecnicasde Growht Hacking como metodologia para el desarrollo de productos y servicios digitales","2019-01-01",4646
NULL,NULL,"Insectos asociados con el Cultivo del Cafe comedores de hoja asociados con Cafe (Coffea rabica L.) en Tingo Maria","2019-01-01",4716
NULL,NULL,"Caracterizacion de la Caza y la Comercializacion de Animales Silvestres en el Distrito de La Morada - Huanuco","2019-01-01",4653
NULL,NULL,"Almacenamiento de carbono organico y de nutrientes en cinco variedades de Cafe (Coffea arabica) en el Distrito de Monzon","2019-01-01",4689
NULL,NULL,"Efecto de la fertilizacion en el crecimiento de Colubrina glandulosa Perkins (Shaina) establecido en suelo degradado en el Centro Poblado de Naranjillo","2019-01-01",4674
NULL,NULL,"Determinar la calidad del suelo en Sistema de Uso de Bosque y Pastizal en el Fundo Mavi en Tingo Maria","2019-01-01",4699
NULL,NULL,"Procesamiento del Chocho (Lupinus mutabilis sweet) y su utilizacvion en la elaboracion de galletas integrales enriquecidas con Quinua (Chenopodium quinoa L.) edulcoradas con Panela","2019-01-01",4655
NULL,NULL,"Contenido mineral e identificacion de grupos funcionales que contribuyen a la capacidad antioxidante de infusiones herbarias y Te","2019-01-01",4619
NULL,NULL,"Efecto del compost y el Biofert8ilizante en la calidad de plantas de Pino Chuncho (Schizolobium amazonicum) establecidas en suelos degradados","2019-01-01",4704
NULL,NULL,"Aplicacion de los talleres sobre manejo forestal comunitario y cubicacion de la madera en la Amazonia Peruana","2019-01-01",4706
NULL,NULL,"Inclusion del Aminoacido Valina en dietas para gallinas HY LINE BROW en la fase cuatro de postura","2019-01-01",4652
NULL,NULL,"Influencia del Endomarketing en la satisfaccion laboral en los docentes de la Institucion Educativa  Privada Santiago Antunez de Mayolo - Tingo Maria","2019-01-01",4683
NULL,NULL,"Empresas Exportadoras de Cafe en el Peru. Modelo Organizacional y Estructura de las Exportaciones","2019-01-01",4648
NULL,NULL,"Potencial de degradacion Aerobio y Anaerobio en el aprovechamiento de la cascara de platano (Musa paradisiaca) en condiciones de Laboratorio en Tingo Maria","2019-01-01",4643
NULL,NULL,"Valoracion economica de los Servicios Ambientales de Ecoturismo del "" Bosque Monte Potrero"" del Distrito Umari, Provincia de Pachitea, Region Huanuco","2019-01-01",4638
NULL,NULL,"Diversidad y relacion funcional de murcielagos en plantaciones de Aguaje (Mauritia flexuosa L. f.) en Tulumayo","2019-01-01",4672
1,"Tesis","Respuesta biologica del Pasto Marandu (Brachiaria brizantha L.) al estres hidrico en vivero en Tingo Maria","2018-12-19",4616
1,"Tesis","Inclusion de diferentes nivels de harina de King Grass Morado (Pennisetum purpureum x Pennisetum typhoides) en la alimentacion de cuyes (Cavia Porcellus L.) en fase de acabado","2018-12-19",4615
NULL,NULL,"Cifrado con el Protocolo SSL / TLS y el rendimiento de sitios Web.  Caso: Empresa Web - Out, 2018 - 2019","2018-12-14",4825
NULL,NULL,"Influencia del Sistema de Control y Seguimiento a las Comisiones Permanentes de la Facultad de Ingenieria de Informatica y Sistemas de la Universidad Nacional Agraria de la Selva","2018-12-01",4645
NULL,NULL,"Calidad utilizando algunos indicadores biologicos en diferentes Sistemas de Manejo en un Transecto Altitudinal en Villa San Alejandro, Distrito Irazola","2018-12-01",4702
NULL,NULL,"Produccion del Pasto Marafalfa (Cenchrus sp) a la octava semana de edad de corte con una fertilizacion mixta en epoca humeda en Tingo Maria","2018-12-01",4651
NULL,NULL,"Modelo predictivo mediante Big Data en una Base de Datos Relacional","2018-12-01",4824
NULL,NULL,"Capacidad de absorcion de tres fertilizantes organicos en el cultivo de maiz (Zea mays) en condiciones de Invernadero en Tingo Maria","2018-12-01",4695
NULL,NULL,"Efecto de enmiendas fosforadas en el crecimiento de Vetiver en condiciones de Invernadero en Tingo Maria","2018-12-01",4697
NULL,NULL,"Modelacion y simulacion de la cinetica del secado de la Pituca Blanca y Morada (Colocasia esculenta)","2018-12-01",4614
NULL,NULL,"Trazabilidad del aprovechamiento forestal en la Consecion de la Empresa Servicios  Ambientales Amazonicos utilizando Tecnologia Electronica, Distrito Codo de Pozuzo, Region Huanuco","2018-12-01",4675
NULL,NULL,"Aporte de nutrientes y produccion de hojarasca de especies vegetales en Sistemas con Pasturas en Distrito de Jose Crespo y Castillo","2018-12-01",4703
NULL,NULL,"Modelado de la cinetica de secado por conveccion forzada de la semila de Pajuro (Erythrina edulis Triana)","2018-12-01",4660
NULL,NULL,"Informatica Forense para la evidencia probatoria de incidentes informaticos. Caso: UNAS","2018-12-01",4826
NULL,NULL,"Responsabilidad Social Empresarial en las MIPYMES de Tingo Maria, Huanuco","2018-12-01",4647
NULL,NULL,"Generacion de Energia Electrica a partir de agua residual de la Industria Cafetalera mediante celdas de combustible microbiana","2018-12-01",4870
NULL,NULL,"Analisis cuantitativo de Benzocaina en mezclas solidas usando espectroscopia Raman y metodos quimiometricos","2018-11-06",4593
NULL,NULL,"Caracterizacion de la biomada y densidad de raices finas en los Sistemas de Uso del Suelo en la Provincia de Leoncio Prado","2018-11-01",4622
NULL,NULL,"Procesamiento hidrotermico del arroz (Oryza sativa L.) efecto en el rendimiento y en las propiedades fisicoquimicas y organolepticas","2018-11-01",4656
NULL,NULL,"Utilizacion de levaduras nativas en la elaboracion de licor de platano (Musa paradisiaca L.) con mezcla de tres variedades","2018-11-01",4657
NULL,NULL,"Potencial de la plumas de pollo (Gallus gallus domesticus) como insumo en la produccion de compost en Leoncio Prado - Huanuco, 2018","2018-11-01",4719
NULL,NULL,"Elaboracion, caracterizacion fisicoquimica de harinas de platano verde variedades Guayabo, Inguiri y Bellaco y su utilizacion en galletas dulces","2018-11-01",4659
NULL,NULL,"Coleopteros asociados a cuerpos fructiferos de Macrohongos del Bosque Reservado de la Universidad Nacional Agraria de la Selva","2018-11-01",4705
NULL,NULL,"Conflictos de Uso de los Suelos en la Cuenca Shitary, Distrito Monzon, Provincia de Huamalies, Region Huanuco","2018-11-01",4701
NULL,NULL,"Extraccion del mucilago de malva y evaluacion de sus propiedades termofisicas , reologicas, fisiquimicas y sensoriales","2018-11-01",4658
NULL,NULL,"Estudio Socioeconomico de los Productores de la Hoja de Bijao (Calathea sp) en el sector La Divisoria, año 2018","2018-11-01",4624
NULL,NULL,"Caracterizacion de la biomasa y densidad de raices finas en los Sistemas de Uso del  Suelo en la Provincia de Leoncio Prado","2018-11-01",4623
NULL,NULL,"Alternativas de configuracion con el uso de los protocolos SYSLOG y SNMP para la gestion de redes avanzadas","2018-11-01",4855
NULL,NULL,"Produccion de semilla mejorada de papaya comercial (Carica papaya L.)libre de virus de la mancha del anillado (PRSV) en Tingo Maria","2018-10-23",4650
